ISO,value,Kabul_78_Asia,Kabul_79_Asia,Vienna_45_Europa,Sofia_47_Europa,Beijing_46_Asia,Beijing_48_Asia,Beijing_49_Asia,Beijing_50_Asia,Beijing_89_Asia,Havanna_59_Americas,Havanna_62_Americas,Bonn_48_Europa,Bonn_48_Europa.1,Bonn_53_Europa,Bonn_60_Europa,Bonn_61_Europa,Athens_46_Europa,Budapest_56_Europa,PhnumPenh_70_Asia,PhnumPenh_75_Asia,Soul_50_Asia,Vientiane_62_Asia,Vientiane_75_Asia,Tripoli_69_Africa,Managua_79_Americas,Prague_48_Europa,Prague_68_Europa,Warsaw_45_Europa,Warsaw_56_Europa,Warsaw_81_Europa,Pyongyang_46_Asia,Pyongyang_50_Asia,Pyongyang_55_Asia,Pyongyang_69_Asia,SanSalvador_79_Americas,Taipei_58_Asia,HaNoi_54_Asia,HaNoi_54_Asia.1,HaNoi_68_Asia,HaNoi_75_Asia
SWZ,,7838.96028831767,7838.96028831767,8385.59290498103,7684.15753901945,11458.9479841282,11458.9479841282,11458.9479841282,11458.9479841282,11458.9479841282,13368.4223429332,13368.4223429332,8857.87542422967,,8857.87542422967,8857.87542422967,8857.87542422967,7160.66552059003,8261.94078692935,9006.24970510682,9006.24970510682,12228.3361128283,9145.0360464686,9145.0360464686,6825.01540417382,13328.018542392,8623.57935039987,8623.57935039987,8758.13291547668,8758.13291547668,8758.13291547668,12177.2499546045,12177.2499546045,12177.2499546045,12177.2499546045,13686.5408901193,11245.7723102061,9610.00037534805,,9610.00037534805,9610.00037534805
SYC,,4566.41102492414,4566.41102492414,6979.31847096755,6161.20845953561,7928.62665493298,7928.62665493298,7928.62665493298,7928.62665493298,7928.62665493298,15057.969779068,15057.969779068,7670.31489162043,,7670.31489162043,7670.31489162043,7670.31489162043,5743.78337871831,6777.33158516157,5762.81709003685,5762.81709003685,8714.8490659785,5748.15596314833,5748.15596314833,6092.12130606155,15743.6848523942,7227.16932713118,7227.16932713118,7090.26696112949,7090.26696112949,7090.26696112949,8655.00282111728,8655.00282111728,8655.00282111728,8655.00282111728,16026.7314440034,7855.47720459741,6188.45688072334,,6188.45688072334,6188.45688072334
SYR,,3024.49688965437,3024.49688965437,2329.37289326838,1525.39830932788,6946.46553554997,6946.46553554997,6946.46553554997,6946.46553554997,6946.46553554997,10991.2665449877,10991.2665449877,3046.82285164938,,3046.82285164938,3046.82285164938,3046.82285164938,1239.99241670907,2117.21293257095,7333.21977106648,7333.21977106648,7889.69138625263,6761.52833367464,6761.52833367464,2153.35090430633,12117.17688186,2569.2986503491,2569.2986503491,2415.20324642115,2415.20324642115,2415.20324642115,7719.26256393891,7719.26256393891,7719.26256393891,7719.26256393891,12231.7331148946,8106.7278488708,6900.58990980767,,6900.58990980767,6900.58990980767
TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,5983.23308370478,5983.23308370478,4003.21820453788,3482.01573724718,10101.4497815218,10101.4497815218,10101.4497815218,10101.4497815218,10101.4497815218,10234.1686084486,10234.1686084486,4343.18423479446,,4343.18423479446,4343.18423479446,4343.18423479446,2992.59462172792,3939.16671763787,9737.76594855455,9737.76594855455,11054.5726073648,9354.03836182526,9354.03836182526,2308.94040791994,10938.7298953537,4210.70428152058,4210.70428152058,4480.97408155804,4480.97408155804,4480.97408155804,10892.066526631,10892.066526631,10892.066526631,10892.066526631,11200.390047797,11064.807926649,9621.5147417439,,9621.5147417439,9621.5147417439
TGO,,7611.54749839567,7611.54749839567,4880.29394342701,4598.6346229733,11668.0991159702,11668.0991159702,11668.0991159702,11668.0991159702,11668.0991159702,9094.87121811026,9094.87121811026,4975.0282839329,,4975.0282839329,4975.0282839329,4975.0282839329,4198.21423322351,4891.37148961853,11364.8053452629,11364.8053452629,12611.0180254117,11005.1825331463,11005.1825331463,3212.14154910973,9604.1688050791,5026.65523936346,5026.65523936346,5424.13153912258,5424.13153912258,5424.13153912258,12438.9937570241,12438.9937570241,12438.9937570241,12438.9937570241,9901.71189674284,12713.0179960036,11278.7901929146,,11278.7901929146,11278.7901929146
THA,,3898.97715199054,3898.97715199054,8448.28524333317,7942.14472690308,3288.58717270896,3288.58717270896,3288.58717270896,3288.58717270896,3288.58717270896,15911.5985530104,15911.5985530104,9072.65750607552,,9072.65750607552,9072.65750607552,9072.65750607552,7930.50261287153,8247.14617061289,538.492226853764,538.492226853764,3719.34326875136,518.216591854805,518.216591854805,8948.153229204,17045.8078316432,8569.59062666666,8569.59062666666,8096.12688688597,8096.12688688597,8096.12688688597,3740.91050394016,3740.91050394016,3740.91050394016,3740.91050394016,16789.0014934713,2535.88979872494,986.040168005916,,986.040168005916,986.040168005916
TJK,,450.816891253325,450.816891253325,4290.75657497238,3826.5735124002,4063.04948899627,4063.04948899627,4063.04948899627,4063.04948899627,4063.04948899627,12543.2883639569,12543.2883639569,4922.09058021031,,4922.09058021031,4922.09058021031,4922.09058021031,3902.56150337942,4091.2126236639,4663.54098842821,4663.54098842821,5018.62403144938,3991.99583894403,3991.99583894403,4993.57947258926,13823.7635673975,4414.01197320267,4414.01197320267,3950.41902347839,3950.41902347839,3950.41902347839,4863.71942825532,4863.71942825532,4863.71942825532,4863.71942825532,13783.1040722002,5143.61930527928,4038.62116047132,,4038.62116047132,4038.62116047132
TKL,,13301.1337091424,13301.1337091424,15640.3023290096,16050.0652396583,9203.26417998029,9203.26417998029,9203.26417998029,9203.26417998029,9203.26417998029,10309.6778798599,10309.6778798599,15415.4383389294,,15415.4383389294,15415.4383389294,15415.4383389294,16501.4143889316,15668.2094219954,9558.87456447941,9558.87456447941,8252.98961853835,9929.02188997215,9929.02188997215,17360.3924913217,9696.42723826413,15459.769752126,15459.769752126,15123.785952594,15123.785952594,15123.785952594,8419.15498389321,8419.15498389321,8419.15498389321,8419.15498389321,9416.59424384831,8212.61684001147,9656.79877245428,,9656.79877245428,9656.79877245428
TKM,,1040.99159252649,1040.99159252649,3555.83070408328,3004.16118801144,4944.73637226055,4944.73637226055,4944.73637226055,4944.73637226055,4944.73637226055,12102.6688167019,12102.6688167019,4233.0097068311,,4233.0097068311,4233.0097068311,4233.0097068311,3027.37439141326,3343.80252410179,5460.46129589121,5460.46129589121,5897.87514599195,4823.94682322568,4823.94682322568,4103.26456149263,13355.8723246226,3710.89861934864,3710.89861934864,3293.05901604567,3293.05901604567,3293.05901604567,5736.82430775966,5736.82430775966,5736.82430775966,5736.82430775966,13368.2375505339,6055.97005368414,4908.70258027307,,4908.70258027307,4908.70258027307
TLS,,7609.0215116309,7609.0215116309,12135.5173961186,11652.7109665528,5447.96073503024,5447.96073503024,5447.96073503024,5447.96073503024,5447.96073503024,16638.5718941395,16638.5718941395,12725.6760877565,,12725.6760877565,12725.6760877565,12725.6760877565,11630.8002919131,11940.6566714817,3190.75243265066,3190.75243265066,5107.37285537787,3869.72536222215,3869.72536222215,12616.408875661,16526.9160924827,12239.3880724073,12239.3880724073,11747.7922365088,11747.7922365088,11747.7922365088,5267.9737599918,5267.9737599918,5267.9737599918,5267.9737599918,16198.3545103574,3741.53311066476,3919.37490908836,,3919.37490908836,3919.37490908836
TON,,13617.9425863391,13617.9425863391,16829.0583084528,17062.1932614833,9790.08916275689,9790.08916275689,9790.08916275689,9790.08916275689,9790.08916275689,11188.3818066041,11188.3818066041,16713.0768457086,,16713.0768457086,16713.0768457086,16713.0768457086,17408.5392630096,16812.2116198359,9446.64236914671,9446.64236914671,8877.74325399652,9947.55684776698,9947.55684776698,18466.8131849783,10386.5299981876,16682.8068145861,16682.8068145861,16283.2060683764,16283.2060683764,16283.2060683764,9060.51306992634,9060.51306992634,9060.51306992634,9060.51306992634,10152.8229412864,8533.68716519053,9766.06349040337,,9766.06349040337,9766.06349040337
TTO,,12806.3540308328,12806.3540308328,8236.1724167488,8795.42770526783,14402.1337693122,14402.1337693122,14402.1337693122,14402.1337693122,14402.1337693122,2609.22598196113,2609.22598196113,7595.81350843762,,7595.81350843762,7595.81350843762,7595.81350843762,8876.6257727835,8442.96533233414,17133.3723443579,17133.3723443579,14593.5571907126,16397.1407002324,16397.1407002324,7952.37809719489,2705.95899334586,8103.8613451181,8103.8613451181,8570.36541376334,8570.36541376334,8570.36541376334,14452.4023244617,14452.4023244617,14452.4023244617,14452.4023244617,3028.72818477468,16041.243750871,16240.8770089992,,16240.8770089992,16240.8770089992
TUN,,5260.85245976568,5260.85245976568,1364.32585413804,1300.24237848016,8661.18829293953,8661.18829293953,8661.18829293953,8661.18829293953,8661.18829293953,8722.74333248267,8722.74333248267,1567.79291821309,,1567.79291821309,1567.79291821309,1567.79291821309,1205.31520456836,1396.52215577897,9666.30334118491,9666.30334118491,9524.41923224974,9045.92303235139,9045.92303235139,512.185214607622,9777.74086021941,1514.87784720538,1514.87784720538,1913.67352212413,1913.67352212413,1913.67352212413,9334.27522095787,9334.27522095787,9334.27522095787,9334.27522095787,9924.46279192275,10095.770053027,9120.60445738833,,9120.60445738833,9120.60445738833
TUR,,3255.74845837626,3255.74845837626,1604.43924791096,855.101181147055,6850.01922140884,6850.01922140884,6850.01922140884,6850.01922140884,6850.01922140884,10333.6988653337,10333.6988653337,2331.64371345788,,2331.64371345788,2331.64371345788,2331.64371345788,819.333782844234,1384.6218992519,7667.7338839635,7667.7338839635,7764.8086799622,7040.54465032827,7040.54465032827,1923.85037546763,11500.4189425977,1832.2502151987,1832.2502151987,1642.31245521635,1642.31245521635,1642.31245521635,7583.70490574353,7583.70490574353,7583.70490574353,7583.70490574353,11589.4272773526,8166.57861775515,7118.88356177211,,7118.88356177211,7118.88356177211
TUV,,12379.3471733965,12379.3471733965,15320.3225494531,15550.7783649318,8379.35150427756,8379.35150427756,8379.35150427756,8379.35150427756,8379.35150427756,11244.20050875,11244.20050875,15268.0107180815,,15268.0107180815,15268.0107180815,15268.0107180815,15925.2252097517,15295.3761391719,8515.95126025738,8515.95126025738,7445.79427103392,8906.74128839854,8906.74128839854,16951.3613485758,10703.3006794458,15186.6522515087,15186.6522515087,14770.4945417235,14770.4945417235,14770.4945417235,7622.42070011151,7622.42070011151,7622.42070011151,7622.42070011151,10412.1716542197,7264.41943605392,8652.76465103941,,8652.76465103941,8652.76465103941
TWN,,5116.73609562845,5116.73609562845,9018.08944462718,8796.13987871507,1718.23127372821,1718.23127372821,1718.23127372821,1718.23127372821,1718.23127372821,14087.5293518331,14087.5293518331,9449.97967772733,,9449.97967772733,9449.97967772733,9449.97967772733,8980.42786137722,8869.44219333098,2301.5130157802,2301.5130157802,1480.97365290084,2111.22644413982,2111.22644413982,10089.9433851997,14910.769589544,9044.20871263412,9044.20871263412,8525.75703537403,8525.75703537403,8525.75703537403,1600.89806802176,1600.89806802176,1600.89806802176,1600.89806802176,14583.6249285028,0,1668.97693692122,,1668.97693692122,1668.97693692122
TZA,,5712.71862229888,5712.71862229888,6316.27377756466,5556.78844737571,9656.13246661152,9656.13246661152,9656.13246661152,9656.13246661152,9656.13246661152,13157.3501759123,13157.3501759123,6879.52472877609,,6879.52472877609,6879.52472877609,6879.52472877609,5045.25526984578,6164.34151377139,7906.71541304759,7906.71541304759,10536.1409229391,7811.85942909484,7811.85942909484,4939.72177563681,13640.375229861,6565.15401652781,6565.15401652781,6622.27011729467,6622.27011729467,6622.27011729467,10441.2492211765,10441.2492211765,10441.2492211765,10441.2492211765,13952.806673054,9883.9967772788,8221.52571468068,,8221.52571468068,8221.52571468068
UGA,,5368.29279615773,5368.29279615773,5531.96411029747,4784.48021367237,9460.37141517581,9460.37141517581,9460.37141517581,9460.37141517581,9460.37141517581,12541.8122980741,12541.8122980741,6084.35831690923,,6084.35831690923,6084.35831690923,6084.35831690923,4268.23453239095,5385.59781203634,8085.86631512599,8085.86631512599,10379.4053388939,7894.72447186098,7894.72447186098,4140.06213115282,13143.6505750868,5779.41193285278,5779.41193285278,5854.90279403891,5854.90279403891,5854.90279403891,10264.311939699,10264.311939699,10264.311939699,10264.311939699,13433.5231524794,9898.233116701,8267.93966800929,,8267.93966800929,8267.93966800929
UKR,,3580.5666620326,3580.5666620326,1056.65126396341,1022.33969665728,6466.92165975198,6466.92165975198,6466.92165975198,6466.92165975198,6466.92165975198,9544.61066283597,9544.61066283597,1651.98209932721,,1651.98209932721,1651.98209932721,1651.98209932721,1486.27983929664,894.995099868454,7920.65996184092,7920.65996184092,7311.19712995602,7224.68447771125,7224.68447771125,2413.49428097917,10776.3737528056,1146.51836438044,1146.51836438044,691.596505936935,691.596505936935,691.596505936935,7119.87488401106,7119.87488401106,7119.87488401106,7119.87488401106,10813.614675665,7974.44932031643,7204.8880729076,,7204.8880729076,7204.8880729076
URY,,15085.5935620964,15085.5935620964,11680.8489534277,11787.0690213545,19156.7832408878,19156.7832408878,19156.7832408878,19156.7832408878,19156.7832408878,6993.15896286743,6993.15896286743,11329.2569019963,,11329.2569019963,11329.2569019963,11329.2569019963,11529.5949035646,11805.0226630736,16799.3730142714,16799.3730142714,19603.6405058683,17203.1609061475,17203.1609061475,10425.1214478985,6098.89195602364,11688.8560900467,11688.8560900467,12203.8767905834,12203.8767905834,12203.8767905834,19517.0003313537,19517.0003313537,19517.0003313537,19517.0003313537,6409.6334131392,18889.7462647215,17683.556430325,,17683.556430325,17683.556430325
USA,,11165.0637456729,11165.0637456729,7142.6426241688,7932.31110330866,11172.0425835154,11172.0425835154,11172.0425835154,11172.0425835154,11172.0425835154,1818.78672426437,1818.78672426437,6416.8394948526,,6416.8394948526,6416.8394948526,6416.8394948526,8273.06809570906,7362.05286808714,14414.0889934283,14414.0889934283,11189.5828835354,13709.9715090699,13709.9715090699,7824.2042307355,3101.34962236421,6916.26559928376,6916.26559928376,7197.14411302629,7197.14411302629,7197.14411302629,11068.7865726283,11068.7865726283,11068.7865726283,11068.7865726283,3037.26580315848,12668.3017343483,13363.9522005975,,13363.9522005975,13363.9522005975
UZB,,749.810270731123,749.810270731123,4173.41311409035,3762.49316176606,3942.89091473882,3942.89091473882,3942.89091473882,3942.89091473882,3942.89091473882,12297.729624875,12297.729624875,4779.57147621624,,4779.57147621624,4779.57147621624,4779.57147621624,3881.24885467367,3981.62331820071,4786.35787349105,4786.35787349105,4894.9744297698,4093.15609123722,4093.15609123722,4984.76951452476,13580.9898764446,4281.04858461864,4281.04858461864,3802.31359663218,3802.31359663218,3802.31359663218,4733.00198552677,4733.00198552677,4733.00198552677,4733.00198552677,13528.8167356708,5114.85076376953,4102.87982176987,,4102.87982176987,4102.87982176987
VAT,,4943.77113010517,4943.77113010517,765.379315692353,899.95094709999,8147.12282860752,8147.12282860752,8147.12282860752,8147.12282860752,8147.12282860752,8707.56834566956,8707.56834566956,1064.06993538555,,1064.06993538555,1064.06993538555,1064.06993538555,1056.23163054074,815.227371437663,9363.4821777913,9363.4821777913,8990.42850287685,8711.27875980506,8711.27875980506,1001.71001056835,9827.24293019886,922.220706738424,922.220706738424,1317.17986341726,1317.17986341726,1317.17986341726,8798.62244763793,8798.62244763793,8798.62244763793,8798.62244763793,9942.46968154997,9631.14937106949,8749.17330741682,,8749.17330741682,8749.17330741682
VCT,,12583.2900130227,12583.2900130227,8012.49988020453,8588.55874817269,14124.7005688806,14124.7005688806,14124.7005688806,14124.7005688806,14124.7005688806,2489.48662018976,2489.48662018976,7363.18077907079,,7363.18077907079,7363.18077907079,7363.18077907079,8685.85383799525,8221.47371526188,16878.60747846,16878.60747846,14324.9528300606,16138.0542414548,16138.0542414548,7783.42305087671,2722.1272822545,7874.50731732984,7874.50731732984,8335.20235466015,8335.20235466015,8335.20235466015,14181.9438026951,14181.9438026951,14181.9438026951,14181.9438026951,3027.25633560995,15768.0330101414,15971.1990854208,,15971.1990854208,15971.1990854208
VEN,,13214.6351864779,13214.6351864779,8649.4631949358,9246.05303025686,14412.6425464784,14412.6425464784,14412.6425464784,14412.6425464784,14412.6425464784,2155.92708015768,2155.92708015768,7986.14735206769,,7986.14735206769,7986.14735206769,7986.14735206769,9356.98748481394,8861.38273367812,17404.9998416542,17404.9998416542,14490.6691344146,16655.0722877791,16655.0722877791,8465.5156591367,2120.7545109496,8502.47626667379,8502.47626667379,8951.59184294865,8951.59184294865,8951.59184294865,14366.4580879547,14366.4580879547,14366.4580879547,14366.4580879547,2449.64430340948,15967.2491617602,16428.7284865919,,16428.7284865919,16428.7284865919
VGB,,12384.7810792796,12384.7810792796,7843.79120763234,8480.105243606,13545.8619255509,13545.8619255509,13545.8619255509,13545.8619255509,13545.8619255509,1917.25871407054,1917.25871407054,7161.83825898101,,7161.83825898101,7161.83825898101,7161.83825898101,8633.28969341433,8059.96878730477,16496.8513132085,16496.8513132085,13689.3020525866,15746.8256216949,15746.8256216949,7809.10620164084,2424.79687558167,7683.30940272715,7683.30940272715,8115.59568318941,8115.59568318941,8115.59568318941,13553.3013379176,13553.3013379176,13553.3013379176,13553.3013379176,2677.90464591264,15149.674645808,15519.3400307189,,15519.3400307189,15519.3400307189
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,,3885.02325127795,3885.02325127795,8257.55640374204,7860.42423676797,2320.31029011002,2320.31029011002,2320.31029011002,2320.31029011002,2320.31029011002,15038.487052162,15038.487052162,8817.07942271678,,8817.07942271678,8817.07942271678,8817.07942271678,7934.22381620179,8073.9898486966,1051.72501065297,1051.72501065297,2739.25561069078,480.480834283777,480.480834283777,9009.70618646324,16105.5320213511,8342.891138377,8342.891138377,7842.28841905112,7842.28841905112,7842.28841905112,2755.94514008516,2755.94514008516,2755.94514008516,2755.94514008516,15829.9741154471,1668.97693692122,0,,0,0
VUT,,11929.9622841949,11929.9622841949,15782.9654332242,15710.3603881968,8347.34113222699,8347.34113222699,8347.34113222699,8347.34113222699,8347.34113222699,12701.6612135947,12701.6612135947,15984.7844753152,,15984.7844753152,15984.7844753152,15984.7844753152,15913.7097227669,15681.0809772169,7683.34225537504,7683.34225537504,7497.34107015868,8204.88103362589,8204.88103362589,17021.3468601619,12034.4062708976,15732.3996090468,15732.3996090468,15237.0418302059,15237.0418302059,15237.0418302059,7689.36413316514,7689.36413316514,7689.36413316514,7689.36413316514,11772.2627050664,6933.91610467121,8050.24680819683,,8050.24680819683,8050.24680819683
WLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,,13526.5084626698,13526.5084626698,16119.7323162235,16495.7909069251,9497.0221851826,9497.0221851826,9497.0221851826,9497.0221851826,9497.0221851826,10551.0945802245,10551.0945802245,15909.9887641659,,15909.9887641659,15909.9887641659,15909.9887641659,16927.1627608151,16139.4808306082,9612.39244414448,9612.39244414448,8555.15002665211,10031.7056075446,10031.7056075446,17835.2328820824,9859.02965302384,15944.5646069084,15944.5646069084,15596.4089755811,15596.4089755811,15596.4089755811,8727.43130268059,8727.43130268059,8727.43130268059,8727.43130268059,9596.57519044672,8412.35211170816,9790.26735158881,,9790.26735158881,9790.26735158881
YEM,,3279.50793671525,3279.50793671525,4446.10080855641,3627.90515488334,7420.74425127785,7420.74425127785,7420.74425127785,7420.74425127785,7420.74425127785,12815.6788770841,12815.6788770841,5137.77552545953,,5137.77552545953,5137.77552545953,5137.77552545953,3215.32629364358,4245.4315768437,6567.73848002515,6567.73848002515,8358.59932732644,6212.23907610455,6212.23907610455,3681.98572561602,13782.1897796068,4694.4796441858,4694.4796441858,4577.0348739742,4577.0348739742,4577.0348739742,8230.52669829753,8230.52669829753,8230.52669829753,8230.52669829753,13973.5338671619,8055.77000812768,6514.33206318893,,6514.33206318893,6514.33206318893
ZAF,,7950.07349134572,7950.07349134572,8275.04071132996,7594.29752802852,11653.6921883221,11653.6921883221,11653.6921883221,11653.6921883221,11653.6921883221,13065.647308235,13065.647308235,8722.16449038871,,8722.16449038871,8722.16449038871,8722.16449038871,7069.77962764437,8160.08993144071,9270.85718865106,9270.85718865106,12443.4038272866,9390.63100397129,9390.63100397129,6682.19486928197,13032.1826362578,8508.89507326994,8508.89507326994,8666.21548965671,8666.21548965671,8666.21548965671,12385.4983827932,12385.4983827932,12385.4983827932,12385.4983827932,13390.2859573514,11496.3477841647,9851.97673811148,,9851.97673811148,9851.97673811148
ZMB,,7018.97306524114,7018.97306524114,7145.3333303207,6454.25863165215,10937.373085904,10937.373085904,10937.373085904,10937.373085904,10937.373085904,12754.2912177669,12754.2912177669,7614.14066670341,,7614.14066670341,7614.14066670341,7614.14066670341,5929.94119123367,7025.27064352793,8956.05098700264,8956.05098700264,11798.6953256307,8947.97978015889,8947.97978015889,5582.84198968294,12974.8459400648,7382.07337507867,7382.07337507867,7527.1640351041,7527.1640351041,7527.1640351041,11712.6784952479,11712.6784952479,11712.6784952479,11712.6784952479,13317.6799437552,11049.8100229324,9380.86544255168,,9380.86544255168,9380.86544255168
ZWE,,7061.67445495325,7061.67445495325,7458.51581485515,6748.20873823886,10877.7552542403,10877.7552542403,10877.7552542403,10877.7552542403,10877.7552542403,13117.1069683232,13117.1069683232,7948.74843603638,,7948.74843603638,7948.74843603638,7948.74843603638,6225.37189226589,7330.42815534662,8742.91725641515,8742.91725641515,11711.3298495411,8776.55328921454,8776.55328921454,5927.10067778804,13291.9782897162,7698.74329426174,7698.74329426174,7822.3340148346,7822.3340148346,7822.3340148346,11636.5935543735,11636.5935543735,11636.5935543735,11636.5935543735,13639.246187677,10886.3084434823,9220.70479843847,,9220.70479843847,9220.70479843847
